player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons,policy_1,persistence_1,policy_2,persistence_2,policy_3,persistence_3,future_sum,future_year1,persistence_sum,label_sources,realized_sum,contributor_any,appeared,any_no_record,horizon,realized_points,rank_future_sum,rank_future_year1,rank_origin_points,rank_draft,rank_persistence
00-0033069,2018,WR,0.0,no_record_zero,0.0,,0,26.0,2,True,2016.0,3.0,85.0,3.0,,3,1,4.464765023856693,0.0,4.471731941605186,0.0,3.4165750141285436,0.0,7.8883069557337295,4.464765023856693,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,40.0,36.0,41.0,9.0,42.5
00-0033079,2018,WR,0.0,no_record_zero,0.0,,0,24.0,2,True,2016.0,4.0,114.0,3.0,,3,1,9.533454832535469,0.0,10.427373809691844,0.0,9.404528093740716,0.0,19.83190190343256,9.533454832535469,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,32.0,32.0,41.0,18.0,42.5
00-0033111,2018,WR,0.0,artifact_row,0.0,0.0,7,23.0,3,True,2016.0,4.0,117.0,3.0,,3,0,2.979153198123344,0.0,6.709732258492501,0.0,8.715539726657516,0.0,15.425271985150017,2.979153198123344,0.0,artifact_row+artifact_row,18.0,False,True,False,23,18.0,33.0,42.0,41.0,19.5,42.5
00-0033114,2018,WR,0.0,no_record_zero,0.0,,0,24.0,2,True,2016.0,6.0,206.0,3.0,,3,1,3.01626602177776,0.0,3.728779579235719,0.0,3.3073504139721934,0.0,7.036129993207912,3.01626602177776,0.0,artifact_row+artifact_row,40.5,False,True,False,23,40.5,42.0,40.0,41.0,38.0,42.5
00-0033460,2018,WR,83.8,artifact_row,84.89999999999999,6.53076923076923,13,23.0,2,True,2017.0,1.0,9.0,2.0,,2,0,59.902167406424674,45.891182883883616,53.287176170715426,35.03748084833897,44.86348279891039,26.857768724278493,98.15065896962582,59.902167406424674,61.895249572617466,artifact_row+artifact_row,44.7,False,True,False,23,44.7,11.0,9.0,4.0,1.0,6.0
00-0033464,2018,WR,-0.4,artifact_row,1.3000000000000005,0.2166666666666667,6,25.0,2,True,2017.0,4.0,139.0,2.0,,2,0,0.1328613261361772,0.7026918462785479,1.232703554087076,0.5364985288909386,1.6307711723065184,0.4112496977804717,2.8634747263935942,0.1328613261361772,0.9477482266714103,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,44.0,45.0,48.0,26.0,36.0
00-0033466,2018,WR,54.5,artifact_row,54.5,6.8125,8,23.0,2,True,2017.0,5.0,172.0,2.0,,2,0,50.98366685267106,29.459004324754503,46.40710371684224,22.491669095812423,39.02809442157435,17.240852714642852,85.43519813841658,50.98366685267106,39.732521810455275,artifact_row+artifact_row,120.68,False,True,False,23,120.68,13.0,14.0,12.0,32.0,12.0
00-0033471,2018,WR,0.0,artifact_row,0.0,0.0,1,22.0,1,True,2017.0,7.0,237.0,2.0,,2,1,5.2682435725260675,0.0,6.372843484695343,0.0,6.916873862616268,0.0,13.289717347311612,5.2682435725260675,0.0,artifact_row+artifact_row,89.0,False,True,False,23,89.0,35.0,34.0,41.0,43.0,42.5
00-0033552,2018,WR,0.0,artifact_row,0.0,0.0,3,24.0,2,True,2017.0,3.0,101.0,2.0,,2,0,0.0,0.0,0.3322227281071449,0.0,0.913735459472701,0.0,1.2459581875798458,0.0,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,46.0,47.0,41.0,13.0,42.5
00-0033555,2018,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2017.0,4.0,118.0,2.0,,2,1,5.7712430163178965,0.0,6.495329157026274,0.0,5.531725374802325,0.0,12.027054531828599,5.7712430163178965,0.0,artifact_row+artifact_row,98.6,False,True,False,23,98.6,37.0,33.0,41.0,21.0,42.5
00-0033562,2018,WR,68.2,artifact_row,69.4,4.3375,16,24.0,2,True,2017.0,4.0,133.0,2.0,,2,0,53.1585406052421,37.51293394748555,51.53066642929083,28.64076761925472,48.79878805214853,21.954406943049797,100.32945448143937,53.1585406052421,50.59517456230452,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,10.0,12.0,8.0,24.5,10.0
00-0033572,2018,WR,1.7000000000000002,artifact_row,1.7000000000000002,0.2833333333333334,6,23.0,2,True,2017.0,5.0,165.0,2.0,,2,0,3.056160273620644,0.9189047220565624,6.208918271718786,0.7015749993189196,7.241166218236162,0.5377880663283091,13.450084489954948,3.056160273620644,1.2393630656472288,artifact_row+artifact_row,113.2,False,True,False,23,113.2,34.0,39.0,33.0,30.0,34.0
00-0033573,2018,WR,5.800000000000001,artifact_row,5.800000000000001,1.16,5,23.0,2,True,2017.0,5.0,166.0,2.0,,2,0,3.903188261781196,3.1350866987812136,4.956744401359873,2.393608821205726,4.524187340121248,1.834806343943643,9.480931741481122,3.903188261781196,4.228415165149369,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,39.0,37.0,28.0,31.0,30.0
00-0033591,2018,WR,9.1,artifact_row,14.3,1.588888888888889,9,22.0,2,True,2017.0,7.0,239.0,2.0,,2,0,15.355087406174595,7.729610309064026,16.24690294802798,5.901483817800324,16.03666422403239,4.523746675585189,32.28356717206037,15.355087406174595,10.425230493385513,artifact_row+artifact_row,64.2,False,True,False,23,64.2,26.0,29.0,25.0,44.0,24.0
00-0033840,2018,WR,0.0,no_record_zero,0.0,,0,23.0,1,True,2017.0,4.0,141.0,2.0,,2,1,4.590598477371248,0.0,6.053986244032072,0.0,5.778985440477826,0.0,11.832971684509898,4.590598477371248,0.0,artifact_row+no_record_zero,43.0,False,True,True,23,43.0,38.0,35.0,41.0,27.0,42.5
00-0033859,2018,WR,2.2,artifact_row,2.2,0.7333333333333334,3,22.0,2,True,2017.0,4.0,128.0,2.0,,2,0,3.8641609961895784,1.1891708167790809,6.155190639274408,0.907920587353896,6.539044053799031,0.6959610270131059,12.694234693073438,3.8641609961895784,1.603881614367002,artifact_row+no_record_zero,6.800000000000001,False,True,True,23,6.800000000000001,36.0,38.0,31.0,23.0,33.0
00-0033911,2018,WR,84.8,artifact_row,87.6,6.738461538461538,13,23.0,2,True,2017.0,3.0,72.0,2.0,,2,0,75.19026144405082,47.35061979538522,73.27602726079432,36.15174702372785,69.16143806498614,27.711902711976396,142.43746532578047,75.19026144405082,63.86364973570424,artifact_row+no_record_zero,0.0,False,True,True,23,0.0,5.0,5.0,3.0,6.0,5.0
00-0033916,2018,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2017.0,3.0,79.0,2.0,,2,1,2.2628829823217953,0.0,3.1805493257528648,0.0,2.7961551788171985,0.0,5.976704504570064,2.2628829823217953,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,43.0,43.0,41.0,7.0,42.5
00-0033933,2018,WR,30.0,artifact_row,41.0,4.1,10,24.0,2,True,2017.0,3.0,98.0,2.0,,2,0,31.549628736079217,22.161819767246502,25.65076607920873,16.92033821886806,19.76952408916145,12.970182776153338,45.42029016837018,31.549628736079217,29.890520995021397,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,22.0,21.0,18.0,12.0,16.0
00-0033937,2018,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2017.0,3.0,106.0,2.0,,2,1,2.9958091592023384,0.0,3.999678214433255,0.0,3.61815480862958,0.0,7.617833023062834,2.9958091592023384,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,41.0,41.0,41.0,15.0,42.5
00-0033943,2018,WR,78.5,artifact_row,122.6,8.173333333333334,15,23.0,2,True,2017.0,4.0,117.0,2.0,,2,0,92.35249966535972,66.2692464259615,87.79755923024415,50.5959381861762,80.62119367931236,38.78400995991217,168.4187529095565,92.35249966535972,89.37994814608837,artifact_row+artifact_row,197.9,False,True,False,23,197.9,4.0,4.0,5.0,19.5,2.0
00-0033968,2018,WR,0.0,artifact_row,0.0,0.0,2,24.0,2,True,2017.0,7.0,219.0,2.0,,2,0,0.0,0.0,0.0,0.0,0.4469142602389753,0.0,0.4469142602389753,0.0,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,48.0,47.0,41.0,40.0,42.5
00-0034268,2018,WR,2.0,artifact_row,3.5,0.5,7,23.0,1,True,2018.0,4.0,133.0,1.0,,1,0,14.04771506175608,1.8918626630576283,12.889632106994812,1.4444191162448343,12.783861812675594,1.1072107247935776,25.673493919670406,14.04771506175608,2.551629841038412,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,28.0,31.0,32.0,24.5,32.0
00-0034273,2018,WR,27.4,artifact_row,27.4,5.48,5,23.0,1,True,2018.0,6.0,175.0,1.0,,1,0,40.62312320213424,14.810581990794008,35.464205631000574,11.307738224316704,30.03104974835742,8.667878245526865,65.495255379358,40.62312320213424,19.97561646984357,artifact_row+no_record_zero,10.3,False,True,True,23,10.3,19.0,20.0,20.0,33.0,21.0
00-0034279,2018,WR,54.3,artifact_row,54.3,4.9363636363636365,11,22.0,1,True,2018.0,6.0,207.0,1.0,,1,0,61.537107661253735,29.350897886865493,57.12663634138878,22.409130860598427,54.49078596976234,17.17758353036893,111.61742231115113,61.537107661253735,39.58671439096736,artifact_row+artifact_row,41.4,False,True,False,23,41.4,7.0,8.0,13.0,39.0,13.0
00-0034286,2018,WR,21.8,artifact_row,34.0,2.8333333333333335,12,23.0,1,True,2018.0,7.0,240.0,1.0,,1,0,42.86567083206139,18.37809444113125,38.05804574894686,14.031499986378392,36.00097989600978,10.755761326566182,74.05902564495665,42.86567083206139,24.787261312944572,artifact_row+no_record_zero,58.80000000000001,False,True,True,23,58.80000000000001,17.0,16.0,22.0,45.0,19.0
00-0034339,2018,WR,22.5,artifact_row,22.5,7.5,3,23.0,1,True,2018.0,7.0,256.0,1.0,,1,0,46.74701200520147,12.161974262513327,40.892976438702696,9.285551461573936,34.05923852630991,7.1177832308158555,74.95221496501262,46.74701200520147,16.40333469238979,artifact_row+no_record_zero,0.0,False,True,True,23,0.0,16.0,15.0,21.0,48.0,22.0
00-0034366,2018,WR,62.7,artifact_row,90.7,12.957142857142856,7,21.0,1,True,2018.0,4.0,103.0,1.0,,1,0,118.90092010955271,49.02626958266483,115.2606212060288,37.43108966954471,105.74901711771548,28.69257506822214,221.0096383237443,118.90092010955271,66.12366473776686,artifact_row+artifact_row,75.5,False,True,False,23,75.5,1.0,1.0,9.0,14.0,4.0
00-0034370,2018,WR,56.400000000000006,artifact_row,66.3,6.027272727272727,11,23.0,1,True,2018.0,4.0,113.0,1.0,,1,0,68.01968869482899,35.83728416020593,61.09426980368328,27.361424973437863,55.21216790915291,20.973734586804053,116.30643771283619,68.01968869482899,48.33515956024192,artifact_row+no_record_zero,58.5,False,True,True,23,58.5,6.0,6.0,11.0,17.0,11.0
00-0034386,2018,WR,1.5,artifact_row,1.5,0.2142857142857142,7,22.0,1,True,2018.0,5.0,144.0,1.0,,1,0,14.713338635338452,0.8107982841675552,14.550919569795637,0.6190367641049291,15.711983934571784,0.4745188820543904,30.262903504367422,14.713338635338452,1.0935556461593197,artifact_row+no_record_zero,16.4,False,True,True,23,16.4,27.0,30.0,34.0,28.0,35.0
00-0034407,2018,WR,7.5,artifact_row,9.0,1.125,8,22.0,1,True,2018.0,6.0,187.0,1.0,,1,0,22.48198482594847,4.864789705005331,21.29660660872205,3.714220584629574,21.70581556732407,2.847113292326342,43.002422176046124,22.48198482594847,6.561333876955916,artifact_row+artifact_row,93.0,False,True,False,23,93.0,24.0,24.0,27.0,35.0,27.0
00-0034411,2018,WR,8.9,artifact_row,12.3,1.3666666666666667,9,22.0,1,True,2018.0,6.0,194.0,1.0,,1,0,26.428735480500347,6.6485459301739525,24.79812124721907,5.076101465660418,25.21576259034697,3.8910548328460015,50.01388383756604,26.428735480500347,8.96715629850642,artifact_row+artifact_row,291.26,True,True,False,23,291.26,21.0,22.0,26.0,36.0,26.0
00-0034426,2018,WR,0.0,artifact_row,7.2,3.6,2,24.0,1,True,2018.0,7.0,224.0,1.0,,1,0,16.519677035846772,3.891831764004264,13.975154820536869,2.9713764677036596,10.844548689743144,2.277690633861074,24.819703510280014,16.519677035846772,5.249067101564734,artifact_row+no_record_zero,17.0,False,True,True,23,17.0,30.0,27.0,41.0,41.0,29.0
00-0034676,2018,WR,34.3,artifact_row,43.7,3.641666666666667,12,22.0,1,True,2018.0,2.0,60.0,1.0,,1,0,53.07040460087853,23.621256678748107,49.30328870217942,18.034604394256935,48.402796519597906,13.82431676385124,97.70608522177733,53.07040460087853,31.858921158108174,artifact_row+artifact_row,165.0,False,True,False,23,165.0,12.0,13.0,17.0,4.0,15.0
00-0034686,2018,WR,5.0,artifact_row,7.5,1.5,5,21.0,1,True,2018.0,7.0,253.0,1.0,,1,0,20.93386321386462,4.053991420837775,21.25621777001253,3.095183820524645,21.958165696178913,2.372594410271952,43.21438346619144,20.93386321386462,5.467778230796597,artifact_row+artifact_row,41.9,False,True,False,23,41.9,23.0,25.0,29.0,47.0,28.0
00-0034747,2018,WR,34.7,artifact_row,36.4,5.2,7,24.0,1,True,2018.0,7.0,228.0,1.0,,1,0,42.329328157951025,19.675371695799335,35.11332539140525,15.021958808946277,28.52057359124503,11.514991537853206,63.63389898265028,42.329328157951025,26.536950346799483,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,20.0,18.0,16.0,42.0,18.0
00-0034764,2018,WR,87.7,artifact_row,125.4,7.376470588235295,17,22.0,1,True,2018.0,3.0,81.0,1.0,,1,0,105.27283484723084,67.78273655640761,100.2626540817673,51.75147347917207,98.24888642828974,39.669778539747035,198.51154051005705,105.27283484723084,91.4212520189191,artifact_row+artifact_row,255.9,True,True,False,23,255.9,2.0,2.0,2.0,8.0,1.0
00-0034765,2018,WR,88.7,artifact_row,105.7,7.046666666666667,15,22.0,1,True,2018.0,3.0,91.0,1.0,,1,0,95.11439911474557,57.13425242434038,90.08487212494204,43.621457310594,87.29366777424774,33.43776388876604,177.37853989918978,95.11439911474557,77.05922119936005,artifact_row+artifact_row,172.2,False,True,False,23,172.2,3.0,3.0,1.0,11.0,3.0
00-0034777,2018,WR,29.4,artifact_row,29.4,2.672727272727273,11,22.0,1,True,2018.0,2.0,61.0,1.0,,1,0,41.80439491749462,15.891646369684082,38.76671282541098,12.133120576456609,38.45176583805687,9.300570088266053,77.21847866346785,41.80439491749462,21.43369066472266,artifact_row+artifact_row,188.0,True,True,False,23,188.0,15.0,19.0,19.0,5.0,20.0
00-0033597,2019,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2017.0,7.0,253.0,3.0,,3,2,1.182574021998395,0.0,2.262431898910509,0.0,3.038839711189499,0.0,5.301271610100008,1.182574021998395,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,8.0,8.0,6.0,9.0,6.5
00-0033949,2019,QB,0.0,no_record_zero,0.0,,0,24.0,1,True,2017.0,4.0,135.0,3.0,,3,2,3.290438412629474,0.0,4.109325155819834,0.0,7.157867594855519,0.0,11.267192750675353,3.290438412629474,0.0,no_record_zero+artifact_row,10.48,False,True,True,23,10.48,7.0,7.0,6.0,5.0,6.5
00-0033958,2019,QB,0.0,no_record_zero,0.0,,0,25.0,2,True,2017.0,5.0,171.0,3.0,,3,1,6.725088676983273,0.0,6.579542567005991,0.0,8.511540800609984,0.0,15.091083367615974,6.725088676983273,0.0,artifact_row+artifact_row,-0.8,False,True,False,23,-0.8,5.0,5.0,6.0,6.0,6.5
00-0034369,2019,QB,0.0,no_record_zero,0.0,,0,24.0,1,True,2018.0,4.0,108.0,2.0,,2,1,0.0,0.0,1.550853051166112,0.0,2.662708486815363,0.0,4.213561537981475,0.0,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,9.0,9.0,6.0,3.0,6.5
00-0034412,2019,QB,8.64,artifact_row,8.64,2.8800000000000003,3,25.0,1,True,2018.0,6.0,199.0,2.0,,2,1,17.347123713443143,5.032398709228984,13.792541904132587,4.235769638398018,15.377301896965433,3.635514495267523,29.16984380109802,17.347123713443143,7.871284133665542,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,2.0,2.0,2.0,8.0,2.0
00-0035146,2019,QB,0.0,artifact_row,0.1,0.1,1,24.0,1,True,2019.0,6.0,197.0,1.0,,1,0,6.049492439810909,0.058245355430891,4.063903295345667,0.0490251115555326,9.19763858886454,0.0420777140655963,13.261541884210207,6.049492439810909,0.0911028256211289,no_record_zero+artifact_row,8.120000000000001,False,True,True,23,8.120000000000001,6.0,6.0,6.0,7.0,4.0
00-0035251,2019,QB,4.660000000000001,artifact_row,1.3200000000000012,0.6600000000000006,2,24.0,1,True,2019.0,3.0,100.0,1.0,,1,0,9.72753909459828,0.7688386916877621,7.222970277033689,0.647131472533031,11.75780962335779,0.555425825665872,18.98077990039148,9.72753909459828,1.202557298198903,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,4.0,4.0,3.0,1.0,3.0
00-0035264,2019,QB,-1.64,artifact_row,-1.64,-0.5466666666666666,3,23.0,1,True,2019.0,4.0,133.0,1.0,,1,0,10.460126638049156,-0.9552238290666126,7.42650100385504,-0.8040118295107348,13.820236091987192,-0.6900745106757796,21.24673709584223,10.460126638049156,-1.4940863401865143,no_record_zero+artifact_row,28.88,False,True,True,23,28.88,3.0,3.0,9.0,4.0,9.0
00-0035652,2019,QB,24.66,artifact_row,24.66,8.22,3,25.0,1,True,2019.0,4.0,104.0,1.0,,1,0,36.16127605250929,14.363304649257724,29.87015266276937,12.089592509594342,27.87872522157853,10.376364288576054,57.748877884347905,36.16127605250929,22.465956798170396,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,1.0,1.0,1.0,2.0,1.0
00-0033295,2019,RB,0.0,no_record_zero,0.0,,0,25.0,2,True,2017.0,6.0,188.0,3.0,,3,1,17.96175780311806,0.0,7.486817251216631,0.0,10.449114346260735,0.0,17.935931597477367,17.96175780311806,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,29.0,26.0,35.5,24.0,35.5
00-0033296,2019,RB,9.7,artifact_row,9.7,1.2125,8,25.0,3,True,2017.0,6.0,192.0,3.0,,3,0,10.858013454723212,4.951012760549281,7.426512852411028,3.5962232000931564,6.706537771769584,2.5047890352468443,14.133050624180612,10.858013454723212,6.101012235340001,artifact_row+no_record_zero,9.2,False,True,True,23,9.2,32.0,30.0,25.0,25.0,25.0
00-0033567,2019,RB,65.10000000000001,artifact_row,67.2,6.720000000000001,10,24.0,3,True,2017.0,5.0,156.0,3.0,,3,0,57.28731600667381,34.299799743186774,41.45170507823185,24.914041138789703,28.292453154650033,17.35276527511216,69.74415823288189,57.28731600667381,42.26680641390186,artifact_row+no_record_zero,0.0,False,True,True,23,0.0,16.0,13.0,5.0,18.0,6.0
00-0033581,2019,RB,0.0,no_record_zero,0.0,,0,27.0,2,True,2017.0,6.0,203.0,3.0,,3,1,0.413045637872844,0.0,0.942448214610276,0.0,2.273104503948491,0.0,3.215552718558767,0.413045637872844,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,39.0,39.0,35.5,28.0,35.5
00-0033596,2019,RB,0.0,no_record_zero,0.0,,0,25.0,2,True,2017.0,7.0,252.0,3.0,,3,1,1.642113377310042,0.0,2.324378944691427,0.0,3.827955072886521,0.0,6.152334017577948,1.642113377310042,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,37.0,37.0,35.5,39.0,35.5
00-0033789,2019,RB,4.3,artifact_row,4.3,0.4777777777777777,9,25.0,2,True,2017.0,5.0,179.0,3.0,,3,1,7.882823543815671,2.1947788526146295,6.305483881537781,1.594202037154698,5.783986900384506,1.1103703970681886,12.089470781922287,7.882823543815671,2.7045724342228867,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,34.0,32.0,27.0,22.0,27.0
00-0033925,2019,RB,0.0,no_record_zero,0.0,,0,23.0,2,True,2017.0,3.0,89.0,3.0,,3,1,10.39252664336446,0.0,7.477574304335432,0.0,9.596190472106477,0.0,17.07376477644191,10.39252664336446,0.0,artifact_row+artifact_row,208.7,False,True,False,23,208.7,30.0,31.0,35.5,5.0,35.5
00-0033950,2019,RB,48.2,artifact_row,48.2,5.355555555555556,9,25.0,3,True,2017.0,4.0,140.0,3.0,,3,0,44.79137286504771,24.601939696750033,28.00703233819365,17.86989260252476,19.053421276017858,12.446477474113184,47.06045361421151,44.79137286504771,30.316370076637945,artifact_row+no_record_zero,13.500000000000002,False,True,True,23,13.500000000000002,23.0,22.0,11.0,14.5,14.0
00-0033955,2019,RB,0.0,no_record_zero,0.0,,0,24.0,2,True,2017.0,5.0,162.0,3.0,,3,1,2.4979909857304037,0.0,3.301270802766947,0.0,4.914003224412663,0.0,8.21527402717961,2.4979909857304037,0.0,artifact_row+no_record_zero,73.60000000000001,False,True,True,23,73.60000000000001,35.0,36.0,35.5,19.0,35.5
00-0034164,2019,RB,0.0,artifact_row,0.0,0.0,2,25.0,2,True,2018.0,6.0,204.0,2.0,,2,0,1.0576926521897578,0.0,1.790169702393692,0.0,3.369485699814118,0.0,5.15965540220781,1.0576926521897578,0.0,artifact_row+artifact_row,0.4,False,True,False,23,0.4,38.0,38.0,35.5,29.5,35.5
00-0034358,2019,RB,57.400000000000006,artifact_row,57.400000000000006,11.48,5,22.0,1,True,2018.0,2.0,59.0,2.0,,2,1,99.78514447250684,29.297745613972033,78.0047773800061,21.28074347271621,60.02737760956676,14.822153672491636,138.03215498957286,99.78514447250684,36.10289714520785,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,3.0,1.0,7.0,2.0,9.0
00-0034378,2019,RB,36.3,artifact_row,36.3,5.185714285714285,7,24.0,2,True,2018.0,4.0,126.0,2.0,,2,0,49.41623606439003,18.52801682556071,33.46785240385821,13.45803115086408,22.594999105087687,9.373591956645406,56.0628515089459,49.41623606439003,22.831623107509486,artifact_row+no_record_zero,0.0,False,False,True,23,0.0,22.0,19.0,16.0,10.0,18.0
00-0034400,2019,RB,54.0,artifact_row,54.0,4.153846153846154,13,25.0,2,True,2018.0,5.0,169.0,2.0,,2,0,50.19425805249648,27.562339079346508,34.55160085221443,20.020211629384583,22.438546221748545,13.944186381786556,56.99014707396297,50.19425805249648,33.96439801117114,artifact_row+artifact_row,14.7,False,True,False,23,14.7,21.0,18.0,8.0,20.0,11.0
00-0034414,2019,RB,63.1,artifact_row,106.7,10.67,10,24.0,2,True,2018.0,6.0,201.0,2.0,,2,0,83.09964999004247,54.46114036604209,61.67685846535377,39.55845520102473,42.98046462648093,27.552679387715287,104.6573230918347,83.09964999004247,67.11113458874001,artifact_row+artifact_row,133.39999999999998,False,True,False,23,133.39999999999998,9.0,4.0,6.0,27.0,1.0
00-0034427,2019,RB,0.0,no_record_zero,0.0,,0,25.0,1,True,2018.0,7.0,226.0,2.0,,2,1,2.5753778557969977,0.0,2.82310057646603,0.0,4.331426898990643,0.0,7.154527475456673,2.5753778557969977,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,36.0,35.0,35.5,34.0,35.5
00-0034432,2019,RB,39.0,artifact_row,43.2,7.2,6,23.0,1,True,2018.0,7.0,236.0,2.0,,2,1,62.0358641464026,22.049871263477208,48.49159209380467,16.01616930350767,36.337327838398494,11.155349105429243,84.82891993220316,62.0358641464026,27.17151840893691,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,13.0,10.0,14.0,36.0,15.0
