gsis_id,name,draft_season,origin_year,draft_position,pick,round,log_pick,birth_date,age_at_origin,first_full_reg_season,window_absent_through_draft_season,appear_1,points_1,games_1,label_source_1,appear_2,points_2,games_2,label_source_2,appear_3,points_3,games_3,label_source_3,appear_4,points_4,games_4,label_source_4,appear_5,points_5,games_5,label_source_5,candidate_p_appear,candidate_e_points_given_appear,candidate_e_games_given_appear,candidate_e_points,candidate_e_games,candidate_supported,b1_p_appear,b1_e_points_given_appear,b1_e_games_given_appear,b1_e_points,b1_e_games,b1_supported,b2_p_appear,b2_e_points_given_appear,b2_e_games_given_appear,b2_e_points,b2_e_games,b2_supported,origin,horizon
00-0035303,Mike Weber,2019,2020,RB,218,7,5.384495062789089,1997-08-27,23.014373716632445,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4516242830277512,25.94007651629013,6.493490772288533,11.715168458354537,2.932618114382127,True,0.4142857142857143,39.8696551724138,7.344827586206897,16.517428571428574,3.0428571428571427,True,0.3593270029075244,25.94007651629013,6.493490772288533,9.320969949790388,2.3332865776141047,True,2020,1
00-0035309,Alizé Mack,2019,2020,TE,231,7,5.442417710521793,1997-03-29,23.42778918548939,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3748647892719955,7.427048503472207,4.133765337929789,2.7841389721669985,1.54960307230293,True,0.3508771929824561,18.435,4.8,6.46842105263158,1.6842105263157894,True,0.29209439113674807,7.427048503472207,4.133765337929789,2.1693992105648103,1.2074496694847954,True,2020,1
00-0035310,Chandler Cox,2019,2020,RB,233,7,5.4510384535657,1996-07-29,24.093086926762492,2020.0,True,1.0,2.9000000000000004,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3327029226537319,24.200131825764686,6.387776116012919,8.051454587037504,2.1252317830552023,True,0.4142857142857143,39.8696551724138,7.344827586206897,16.517428571428574,3.0428571428571427,True,0.3318214844456592,24.200131825764686,6.387776116012919,8.030123666205878,2.1196013531219338,True,2020,1
00-0035313,Terry Godwin,2019,2020,WR,237,7,5.4680601411351315,1996-10-23,23.857631759069132,2020.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3607159936869695,12.020968125099559,5.415735519070708,4.336155462324674,1.953542419307406,True,0.4112903225806452,22.558823529411764,6.0588235294117645,9.278225806451612,2.4919354838709675,True,0.3366401588319424,12.020968125099559,5.415735519070708,4.046740618947233,1.8231540653317553,True,2020,1
00-0035002,Dillon Mitchell,2019,2020,WR,239,7,5.476463551931511,1997-05-16,23.29637234770705,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4028891626508908,11.80123976700387,5.402385377553809,4.754591607970583,2.1765625210800708,True,0.4112903225806452,22.558823529411764,6.0588235294117645,9.278225806451612,2.4919354838709675,True,0.3332175376228779,11.80123976700387,5.402385377553809,3.9323800560582147,1.800169552798322,True,2020,1
00-0035320,Caleb Wilson,2019,2020,TE,254,7,5.537334267018537,1996-07-15,24.13141683778234,2020.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.2814436724897743,4.945215873784303,3.9829754393716756,1.3917997167725824,1.1209832350933369,True,0.3508771929824561,18.435,4.8,6.46842105263158,1.6842105263157894,True,0.2575417375307748,4.945215873784303,3.9829754393716756,1.2735994885991782,1.0257824151981825,True,2020,1
00-0036264,Jordan Love,2020,2021,QB,26,1,3.258096538021482,1998-11-02,22.830937713894592,2021.0,True,1.0,13.880000000000004,5.0,artifact,1.0,11.7,4.0,artifact,1.0,300.52,16.0,artifact,1.0,231.1,14.0,artifact,1.0,235.14,15.0,artifact,0.8884076998637388,58.79175732638808,6.302921078689916,52.23104989728355,5.599563617941584,True,0.3263157894736842,20.775483870967744,3.935483870967742,6.779368421052633,1.2842105263157895,True,0.8303167789522871,58.79175732638808,6.302921078689916,48.815782572191075,5.233421128048286,True,2021,1
00-0036226,Jacob Eason,2020,2021,QB,122,4,4.804021044733257,1997-11-17,23.789185489390828,2021.0,True,1.0,-1.0,1.0,artifact,1.0,0.3599999999999999,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.40487141378047836,18.40391321598972,3.7956857117873426,7.451218362850989,1.5367646403977027,True,0.3263157894736842,20.775483870967744,3.935483870967742,6.779368421052633,1.2842105263157895,True,0.3606938692133266,18.40391321598972,3.7956857117873426,6.638178666541609,1.3690805657023162,True,2021,1
00-0036301,James Morgan,2020,2021,QB,125,4,4.8283137373023015,1997-02-28,24.50650239561944,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.33950551253273237,17.76925772263235,3.756286958677495,6.032760950448509,1.2752801291258213,True,0.3263157894736842,20.775483870967744,3.935483870967742,6.779368421052633,1.2842105263157895,True,0.350741940615319,17.76925772263235,3.756286958677495,6.2324239369298144,1.317487377394559,True,2021,1
00-0036424,Brycen Hopkins,2020,2021,TE,136,4,4.912654885736052,1997-03-27,24.432580424366872,2021.0,True,1.0,1.9,1.0,artifact,1.0,17.900000000000002,6.0,artifact,1.0,6.1,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3510368472337354,20.005587571323883,4.896593763930937,7.022698388095938,1.7188848370746859,True,0.35,17.866666666666667,4.761904761904762,6.253333333333334,1.6666666666666667,True,0.36880402928380585,20.005587571323883,4.896593763930937,7.378141304494275,1.8058835099036865,True,2021,1
00-0036197,Jake Fromm,2020,2021,QB,167,5,5.117993812416755,1998-07-30,23.091033538672143,2021.0,True,1.0,3.4800000000000004,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.3781474360101248,10.20125963164126,3.2864735064289077,3.8575801737787327,1.2427715299712958,True,0.3263157894736842,20.775483870967744,3.935483870967742,6.779368421052633,1.2842105263157895,True,0.2824133453742863,10.20125963164126,3.2864735064289077,2.880971859603468,0.9281439774345489,True,2021,1
00-0036308,Isaiah Coulter,2020,2021,WR,171,5,5.14166355650266,1998-09-18,22.954140999315538,2021.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4553575434466988,19.69250608153854,5.740335768153215,8.967131193598567,2.6139051939454667,True,0.4076923076923077,21.70754716981132,5.867924528301887,8.85,2.3923076923076922,True,0.37465716345696876,19.69250608153854,5.740335768153215,7.377938469868336,2.150657916186863,True,2021,1
00-0036165,Isaiah Hodgins,2020,2021,WR,207,6,5.332718793265369,1998-10-21,22.863791923340177,2022.0,True,0.0,0.0,0.0,convention_zero,1.0,100.2,9.0,artifact,1.0,53.4,13.0,artifact,1.0,3.2,2.0,artifact,1.0,27.5,5.0,artifact,0.43485117860216904,14.701118025170686,5.430475587682761,6.392798500015065,2.361448709674155,True,0.4076923076923077,21.70754716981132,5.867924528301887,8.85,2.3923076923076922,True,0.34237482511461975,14.701118025170686,5.430475587682761,5.033292712857198,1.8592581296220971,True,2021,1
00-0036228,Dezmon Patmon,2020,2021,WR,212,6,5.356586274672012,1998-08-06,23.071868583162217,2021.0,True,1.0,10.1,4.0,artifact,1.0,4.4,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4074181107008035,14.077571329213512,5.391766457164538,5.7354575142039685,2.196703303317941,True,0.4076923076923077,21.70754716981132,5.867924528301887,8.85,2.3923076923076922,True,0.3328340948156848,14.077571329213512,5.391766457164538,4.685495710562017,1.7945637082279309,True,2021,1
00-0036259,Jauan Jennings,2020,2021,WR,217,7,5.37989735354046,1997-07-10,24.145106091718002,2021.0,True,1.0,54.8,12.0,artifact,1.0,80.6,15.0,artifact,1.0,51.5,13.0,artifact,1.0,198.3,14.0,artifact,1.0,165.8,14.0,artifact,0.3711216744198854,13.4685608534131,5.353959720078816,4.9984748559447905,1.9869704960922712,True,0.4076923076923077,21.70754716981132,5.867924528301887,8.85,2.3923076923076922,True,0.36912440856272377,13.4685608534131,5.353959720078816,4.9715745592071645,1.976277215142739,True,2021,1
00-0036383,Eno Benjamin,2020,2021,RB,222,7,5.402677381872279,1999-04-13,22.38740588637919,2021.0,True,1.0,18.4,7.0,artifact,1.0,89.30000000000001,12.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.4879367706301196,24.22061771212078,6.248690358484009,11.818129989118889,3.048965794186252,True,0.41333333333333333,37.81032258064517,7.096774193548387,15.628266666666669,2.933333333333333,True,0.35478342891214654,24.22061771212078,6.248690358484009,8.59307380227648,2.216931791593227,True,2021,1
00-0036279,Nate Stanley,2020,2021,QB,244,7,5.497168225293202,1997-08-26,24.016427104722794,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.26490403689460074,0.2951891790296095,2.671514953109594,0.07819680517254658,0.7076950957030215,True,0.3263157894736842,20.775483870967744,3.935483870967742,6.779368421052633,1.2842105263157895,True,0.2300278180609251,0.2951891790296095,2.671514953109594,0.06790172276737685,0.6145227555809345,True,2021,1
00-0036973,Travis Etienne,2021,2022,RB,25,1,3.2188758248682006,1999-01-26,23.59753593429158,2022.0,True,1.0,199.7,16.0,artifact,1.0,268.7,16.0,artifact,1.0,121.2,14.0,artifact,1.0,249.1,16.0,artifact,,,,unknown,0.8977391060282048,79.60234304791487,9.748299845403878,71.46213628558559,8.751429988507764,True,0.42105263157894735,37.20375,7.09375,15.664736842105265,2.986842105263158,True,0.8918297761463203,79.60234304791487,9.748299845403878,70.99173978114452,8.693824068933749,True,2022,1
00-0036928,Kyle Trask,2021,2022,QB,64,2,4.1588830833596715,1998-03-06,24.490075290896645,2022.0,True,0.0,0.0,0.0,artifact,1.0,-0.1,2.0,artifact,1.0,-0.2,3.0,artifact,0.0,0.0,0.0,convention_zero,,,,unknown,0.5363884067041634,32.71296519641384,4.663889661909165,17.54685528027317,2.5016563447954763,True,0.34,19.423529411764708,3.823529411764706,6.604,1.3,True,0.5620995208698772,32.71296519641384,4.663889661909165,18.38794206313719,2.6215701443491155,True,2022,1
00-0036640,Zach Davidson,2021,2022,TE,168,5,5.123963979403259,1998-07-15,24.13141683778234,2024.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,1.0,1.5,2.0,artifact,0.0,0.0,0.0,convention_zero,,,,unknown,0.35640997480863296,13.78153311683981,4.382524576160591,4.911875870997218,1.5619754737876113,True,0.36065573770491804,17.14090909090909,4.590909090909091,6.1819672131147545,1.6557377049180328,True,0.3434512212636073,13.78153311683981,4.382524576160591,4.7332843798634805,1.505183417900128,True,2022,1
00-0036646,Simi Fehoko,2021,2022,WR,179,5,5.187385805840755,1997-11-05,24.82135523613963,2022.0,True,1.0,5.4,3.0,artifact,1.0,7.9,2.0,artifact,1.0,16.6,6.0,artifact,1.0,0.0,7.0,artifact,,,,unknown,0.29875750687033265,18.90730873623948,5.679293579169005,5.648700419666566,1.69673159049722,True,0.417910447761194,21.70357142857143,5.857142857142857,9.070149253731344,2.4477611940298507,True,0.37364043231378796,18.90730873623948,5.679293579169005,7.064535010098779,2.122013708157627,True,2022,1
00-0036647,Cornell Powell,2021,2022,WR,181,5,5.198497031265826,1997-10-30,24.83778234086242,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,,,,unknown,0.29335646319249,18.626846028320553,5.661703763710126,5.464305671299196,1.6608973917656116,True,0.417910447761194,21.70357142857143,5.857142857142857,9.070149253731344,2.4477611940298507,True,0.36925624673185725,18.626846028320553,5.661703763710126,6.87807925286985,2.090619481895231,True,2022,1
00-0036536,Tre Nixon,2021,2022,WR,242,7,5.488937726156687,1998-01-26,24.5968514715948,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,,,,unknown,0.29434501623802356,11.295720912710355,5.201916653878721,3.3248391554719117,1.5311582419547771,True,0.417910447761194,21.70357142857143,5.857142857142857,9.070149253731344,2.4477611940298507,True,0.33354459040316026,11.295720912710355,5.201916653878721,3.767626605138387,1.7350711596293558,True,2022,1
00-0036578,Gerrid Doaks,2021,2022,RB,244,7,5.497168225293202,1998-06-09,24.229979466119097,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,,,,unknown,0.30586066316270816,22.09508965239507,6.14161009231711,6.758018773721047,1.8784769357228928,True,0.42105263157894735,37.20375,7.09375,15.664736842105265,2.986842105263158,True,0.32331039350239466,22.09508965239507,6.14161009231711,7.143572129986539,1.9856463756853233,True,2022,1
00-0037614,John Metchie,2022,2023,WR,44,2,3.784189633918261,2000-07-18,23.121149897330596,2023.0,True,1.0,30.700000000000003,13.0,artifact,1.0,51.0,9.0,artifact,1.0,66.9,12.0,artifact,,,,unknown,,,,unknown,0.8367066578981771,57.327061147661894,8.025820744954778,47.96593373998462,6.715257652400971,True,0.41605839416058393,21.417543859649125,5.807017543859649,8.91094890510949,2.4160583941605838,True,0.7944942259786576,57.327061147661894,8.025820744954778,45.54601907414281,6.376468240606299,True,2023,1
00-0038132,Matt Corral,2022,2023,QB,94,3,4.543294782270004,1999-01-31,24.583162217659137,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,,,,unknown,,,,unknown,0.4041453061050148,23.366423068861213,4.074188768393662,9.443430203744194,1.6465642669320697,True,0.33663366336633666,19.423529411764708,3.823529411764706,6.538613861386138,1.2871287128712872,True,0.433250258522987,23.366423068861213,4.074188768393662,10.123508835341607,1.765143337178004,True,2023,1
00-0037837,Calvin Austin III,2022,2023,WR,138,4,4.927253685157205,1999-03-24,24.44079397672827,2023.0,True,1.0,51.9,15.0,artifact,1.0,120.8,16.0,artifact,1.0,71.7,13.0,artifact,,,,unknown,,,,unknown,0.38629002079226976,25.618049938835057,6.06449130092583,9.895997043529999,2.342652470729178,True,0.41605839416058393,21.417543859649125,5.807017543859649,8.91094890510949,2.4160583941605838,True,0.43613379598920726,25.618049938835057,6.06449130092583,11.172897365665213,2.644929611816308,True,2023,1
00-0037292,Andrew Ogletree,2022,2023,TE,192,6,5.2574953720277815,1998-07-28,25.09514031485284,2023.0,True,1.0,35.7,11.0,artifact,1.0,22.8,11.0,artifact,1.0,12.7,11.0,artifact,,,,unknown,,,,unknown,0.2678949591803606,9.745340200610407,4.135706064003303,2.610727515241252,1.1079348071981348,True,0.3548387096774194,17.14090909090909,4.590909090909091,6.08225806451613,1.6290322580645162,True,0.3250085819473668,9.745340200610407,4.135706064003303,3.1673191991950556,1.3441399632128395,True,2023,1
00-0037306,John FitzPatrick,2022,2023,TE,213,6,5.3612921657094255,2000-03-09,23.479808350444902,2023.0,True,1.0,0.0,2.0,artifact,1.0,1.2,1.0,artifact,1.0,25.2,11.0,artifact,,,,unknown,,,,unknown,0.3598162714419165,6.865979511483523,3.957606063900115,2.470491147618593,1.4240110577484586,True,0.3548387096774194,17.14090909090909,4.590909090909091,6.08225806451613,1.6290322580645162,True,0.2871834131018799,6.865979511483523,3.957606063900115,1.9717954303954162,1.1365588171435317,True,2023,1
